Term,Course,Section,Course Name,Credits,Capacity,Days,Hours,Room,Professor,Modality
C11,BIOL3791,KM1,HUMAN BIOLOGY III,4,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,BIOL3791,LJ1,HUMAN BIOLOGY III,4,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,BIOL3793,JH1,HUMAN  BIOLOGY III,-,18,Th,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,BIOL3793,JM1,HUMAN  BIOLOGY III,-,18,Th,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,BIOL3793,KM1,HUMAN  BIOLOGY III,-,18,Tu,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,BIOL3793,LM1,HUMAN  BIOLOGY III,-,18,M,1:00 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,BIOL3793,MM1,HUMAN  BIOLOGY III,-,18,W,1:00 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,BIOL3793,VH1,HUMAN  BIOLOGY III,-,18,F,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,BIOL3909,VK1,BIOLOGY SEMINAR,1,10,F,11:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C11,BIOL4041,EL1,HUMAN GENETICS,3,20,,,TBA,TBA,(D) - Distance
C11,BIOL4041,LH1,HUMAN GENETICS,3,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,BIOL4041,LJ1,HUMAN GENETICS,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,BIOL4042,LH1,BIOL FUND HUM LIFE,2,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,BIOL4042,LJ1,BIOL FUND HUM LIFE,2,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,BIOL4042,LM1,BIOL FUND HUM LIFE,2,30,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,BIOL4990,VP1,INTRODUCTION TO RESEARCH,2,12,FSatSat,4:30 pm - 6:20 pm8:00 am - 11:50 am1:00 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,CIBI3001,EL1,FOUNDATIONS OF BIOLOGY I,3,20,F,8:00 pm - 8:05 pm,TBA,TBA,(D) - Distance
C11,CIBI3001,EL2,FOUNDATIONS OF BIOLOGY I,3,20,F,8:15 pm - 8:20 pm,TBA,TBA,(D) - Distance
C11,CIBI3001,KG1,FOUNDATIONS OF BIOLOGY I,3,30,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,CIBI3001,KM1,FOUNDATIONS OF BIOLOGY I,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CIBI3001,LK1,FOUNDATIONS OF BIOLOGY I,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C11,CIBI3001,VH1,FOUNDATIONS OF BIOLOGY I,3,30,F,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,CIBI3002,EL1,FOUNDATIONS OF BIOLOGY II,3,20,,,TBA,TBA,(D) - Distance
C11,CIFI3001,LK1,FOUN PHYS SCIEN I,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,CIIN3001,KP1,INTEGRATED SCIENCE I,3,24,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,CIIN3001,LK1,INTEGRATED SCIENCE I,3,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,CIIN3002,MP1,INTEGRATED SCIENCE LAB I,1,18,W,4:00 pm - 6:50 pm,TBA,TBA,(H) - Hybrid
C11,CIIN3002,VK1,INTEGRATED SCIENCE LAB I,1,18,F,11:30 am - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,CIPO3011,EL1,PRINCIP POLITICAL SCIENCE,3,20,,,TBA,TBA,(D) - Distance
C11,CIQA3001,KP1,CHEMICAL SCIENCE I,3,25,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(H) - Hybrid
C11,CISO3121,EL1,INTROD SOCIAL SCIENCES I,3,20,F,8:00 pm - 8:05 pm,TBA,TBA,(D) - Distance
C11,CISO3121,EL2,INTROD SOCIAL SCIENCES I,3,20,,,TBA,TBA,(D) - Distance
C11,CISO3121,KG1,INTROD SOCIAL SCIENCES I,3,30,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,KG2,INTROD SOCIAL SCIENCES I,3,30,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,KH1,INTROD SOCIAL SCIENCES I,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,CISO3121,KH2,INTROD SOCIAL SCIENCES I,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,CISO3121,KJ1,INTROD SOCIAL SCIENCES I,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,KJ2,INTROD SOCIAL SCIENCES I,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,KJ3,INTROD SOCIAL SCIENCES I,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,KM1,INTROD SOCIAL SCIENCES I,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CISO3121,KM2,INTROD SOCIAL SCIENCES I,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CISO3121,KN1,INTROD SOCIAL SCIENCES I,3,30,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,CISO3121,KN2,INTROD SOCIAL SCIENCES I,3,30,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,CISO3121,KP1,INTROD SOCIAL SCIENCES I,3,30,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,CISO3121,KP2,INTROD SOCIAL SCIENCES I,3,30,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,CISO3121,LG1,INTROD SOCIAL SCIENCES I,3,30,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,LH1,INTROD SOCIAL SCIENCES I,3,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,CISO3121,LJ2,INTROD SOCIAL SCIENCES I,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,CISO3121,LK2,INTROD SOCIAL SCIENCES I,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,CISO3121,LM1,INTROD SOCIAL SCIENCES I,3,30,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CISO3122,EL1,INT SOCIAL SCIENCES II,3,20,F,8:20 pm - 8:25 pm,TBA,TBA,(D) - Distance
C11,CISO3122,EL2,INT SOCIAL SCIENCES II,3,20,F,0:00 am - 0:00 am,TBA,TBA,(D) - Distance
C11,CISO3122,KG1,INT SOCIAL SCIENCES II,3,30,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,CISO3122,KM1,INT SOCIAL SCIENCES II,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CISO3122,KN1,INT SOCIAL SCIENCES II,3,30,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,CISO3131,VJ1,INTROD SOC SCIENCE I-HONOR,3,15,F,10:00 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,CISO3155,LG1,FUND STATISTICAL REASONING,3,30,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,COEM3011,KG1,BUSINESS COMM IN SPANISH,4,25,TuTh,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(D) - Distance
C11,COEM3011,KI1,BUSINESS COMM IN SPANISH,4,25,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,COEM3011,KM1,BUSINESS COMM IN SPANISH,4,25,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(D) - Distance
C11,COEM3011,KO1,BUSINESS COMM IN SPANISH,4,25,TuTh,3:00 pm - 4:50 pm3:00 pm - 4:50 pm,TBA,TBA,(D) - Distance
C11,COEM3011,MR1,BUSINESS COMM IN SPANISH,4,25,W,6:00 pm - 9:50 pm,TBA,TBA,(D) - Distance
C11,CONT3005,EL1,ELEMENTARY ACCOUNT I,4,20,,,TBA,TBA,(D) - Distance
C11,CONT3005,KG1,ELEMENTARY ACCOUNT I,4,25,TuTh,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(D) - Distance
C11,CONT3005,KI1,ELEMENTARY ACCOUNT I,4,25,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,CONT3005,KM1,ELEMENTARY ACCOUNT I,4,25,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(D) - Distance
C11,CONT3005,KO1,ELEMENTARY ACCOUNT I,4,25,TuTh,3:00 pm - 4:50 pm3:00 pm - 4:50 pm,TBA,TBA,(D) - Distance
C11,CONT3005,LG1,ELEMENTARY ACCOUNT I,4,25,MW,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(D) - Distance
C11,CONT3005,LG2,ELEMENTARY ACCOUNT I,4,25,MW,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(D) - Distance
C11,CONT3005,LI1,ELEMENTARY ACCOUNT I,4,25,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,CONT3005,LM1,ELEMENTARY ACCOUNT I,4,25,MW,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(D) - Distance
C11,CONT3005,LO1,ELEMENTARY ACCOUNT I,4,25,MW,3:00 pm - 4:50 pm3:00 pm - 4:50 pm,TBA,TBA,(D) - Distance
C11,CONT3006,LR1,ELEMENTARY ACCOUNT II,4,18,M,6:00 pm - 9:50 pm,TBA,TBA,(H) - Hybrid
C11,CONT3007,KG1,INTERMEDIATE ACCOUNT I,4,25,TuTh,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(D) - Distance
C11,CONT3007,KI1,INTERMEDIATE ACCOUNT I,4,25,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,CONT3007,LI1,INTERMEDIATE ACCOUNT I,4,25,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,CONT3010,KG1,INTER ACCOUNTING III,4,30,TuTh,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(H) - Hybrid
C11,CONT3010,MR1,INTER ACCOUNTING III,4,18,W,6:00 pm - 9:50 pm,TBA,TBA,(H) - Hybrid
C11,CONT3105,KJ1,INT ACCOUNTING FUND I,3,18,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,CONT3115,EL1,COMPUTARIZED ACCOUNTING,4,20,,,TBA,TBA,(D) - Distance
C11,CONT4017,JR1,AUDITING SYSTEMS,3,25,Th,6:00 pm - 8:50 pm,TBA,TBA,(D) - Distance
C11,CONT4017,KM1,AUDITING SYSTEMS,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,CONT4026,VM1,ACCOUNTING INTERNSHIP,4,9,F,1:00 pm - 4:50 pm,TBA,TBA,(H) - Hybrid
C11,CONT4039,KM1,INCOME TAX PR,4,18,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(D) - Distance
C11,CONT4039,KR1,INCOME TAX PR,4,18,Tu,6:00 pm - 9:50 pm,TBA,TBA,(P) - Presencial
C11,CONT4039,LK1,INCOME TAX PR,4,18,MW,11:00 am - 12:50 pm11:00 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,CONT4049,EL1,PRINCIPLES FOR EXAM FRAUD,4,20,,,TBA,TBA,(D) - Distance
C11,COTI3101,KH1,ALGORITHMS & PROG DEV I,4,20,TuTh,8:00 am - 9:50 am8:00 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,COTI3101,KM1,ALGORITHMS & PROG DEV I,4,20,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(H) - Hybrid
C11,COTI3101,KO1,ALGORITHMS & PROG DEV I,4,20,TuTh,3:00 pm - 4:50 pm3:00 pm - 4:50 pm,TBA,TBA,(H) - Hybrid
C11,COTI3101,LI1,ALGORITHMS & PROG DEV I,4,20,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C11,COTI3101,LM1,ALGORITHMS & PROG DEV I,4,20,MW,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C11,COTI3102,LR1,ALGORITHMS & PROG DEV II,4,20,M,6:00 pm - 9:50 pm,TBA,TBA,(P) - Presencial
C11,COTI3205,KJ1,COMPUTER ORGANIZATION,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,COTI3205,LJ1,COMPUTER ORGANIZATION,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,COTI3205,LM1,COMPUTER ORGANIZATION,3,20,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,COTI3305,JR1,COMPUTINGETHICS AND SOC,2,20,Th,6:00 pm - 7:50 pm,TBA,TBA,(P) - Presencial
C11,COTI4039,KJ1,COMPARAT PROGRAM LANGUAGES,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,COTI4210,KJ1,WEB APPLIC. PROGRAMMING,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,COTI4210,LM1,WEB APPLIC. PROGRAMMING,3,20,MW,1:00 pm - 2:30 pm1:00 pm - 2:30 pm,TBA,TBA,(P) - Presencial
C11,COTI4250,LO1,INT. TO THE THEORY OF COMP,3,20,MW,3:00 pm - 4:20 pm3:00 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C11,COTI4255,LH1,INT ANALYSIS ALGORITHMS,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,COTI4430,VI1,INF SYSTS PROJS MANAGEMENT,3,25,F,9:00 am - 11:50 am,TBA,TBA,(D) - Distance
C11,ECON3005,LP1,INTRODUCT ECONOMICS I,3,30,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,ECON3021,EL1,PRINCIPLES OF ECONOMY I,3,20,,,TBA,TBA,(D) - Distance
C11,ECON3021,KH1,PRINCIPLES OF ECONOMY I,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,ECON3021,KJ1,PRINCIPLES OF ECONOMY I,3,22,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,ECON3021,LG1,PRINCIPLES OF ECONOMY I,3,30,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(H) - Hybrid
C11,ECON3021,LH1,PRINCIPLES OF ECONOMY I,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,ECON3021,LK1,PRINCIPLES OF ECONOMY I,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,ECON3021,LM1,PRINCIPLES OF ECONOMY I,3,20,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,ECON3021,LN1,PRINCIPLES OF ECONOMY I,3,20,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,ECON3022,EL1,PRINCIPLES OF ECONOMY II,3,20,,,TBA,TBA,(D) - Distance
C11,EDES3006,LN1,DIAGN TREAT READ WRIT DEF,3,25,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,EDES4006,KM1,SEM-CHARACT NEEDS SPECIAL,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDES4006,LJ1,SEM-CHARACT NEEDS SPECIAL,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDES4006,LK1,SEM-CHARACT NEEDS SPECIAL,3,20,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,EDFI2007,KH1,PERSONAL/COMMUNITY HEALTH,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFI2007,KM1,PERSONAL/COMMUNITY HEALTH,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,EDFI2007,LM1,PERSONAL/COMMUNITY HEALTH,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,EDFI3034,KJ1,MEANS EVAL REG ADAP,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI3034,LJ1,MEANS EVAL REG ADAP,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI3034,LM1,MEANS EVAL REG ADAP,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3035,KM1,BASKETBALL,2,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C11,EDFI3039,KH1,FOUND REG SPEC PHY,3,23,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFI3039,KH2,FOUND REG SPEC PHY,3,23,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,EDFI3039,LH1,FOUND REG SPEC PHY,3,23,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFI3098,KM1,METH TECH ADAP PHY EDUC,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3098,LK1,METH TECH ADAP PHY EDUC,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3099,KN1,SEM STUD TEAC SPE PHY EDU,3,20,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,EDFI3099,LN1,SEM STUD TEAC SPE PHY EDU,3,20,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,EDFI3385,LH1,PHYSICAL FITNESS,2,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,EDFI3451,KN1,TENNIS,2,16,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI3695,KJ1,FIRST AID SAFETY,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI3695,KM1,FIRST AID SAFETY,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3695,LJ1,FIRST AID SAFETY,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI3695,LK1,FIRST AID SAFETY,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3695,LM1,FIRST AID SAFETY,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3695,LN1,FIRST AID SAFETY,3,25,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,EDFI3696,JO1,LAB MET TECH ADAP,1,10,Th,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI3696,KO1,LAB MET TECH ADAP,1,10,Tu,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI3696,KP1,LAB MET TECH ADAP,1,10,Tu,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI3696,LO1,LAB MET TECH ADAP,1,10,M,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI3696,MP1,LAB MET TECH ADAP,1,10,W,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI4009,KH1,CUR TEAC PHY K-3,3,17,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,EDFI4009,LH1,CUR TEAC PHY K-3,3,17,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,EDFI4011,KJ1,CUR TEAC PHY ED 4-6,3,17,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI4011,LJ1,CUR TEAC PHY ED 4-6,3,17,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFI4013,LK1,TEAC ADAP ELE SWIM,3,25,MW,11:20 am - 12:50 pm11:20 am - 12:50 pm,TBA,TBA,(P) - Presencial
C11,EDFI4013,LM1,TEAC ADAP ELE SWIM,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C11,EDFI4157,EI1,PHYS ACT MENT RETAR,3,1,,,TBA,TBA,(P) - Presencial
C11,EDFI4159,KM1,ANATOMY KINESIOLOGY,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI4159,LK1,ANATOMY KINESIOLOGY,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,EDFI4165,KJ1,MANAG PHY EDU REC SPORT,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,EDFI4165,LJ1,MANAG PHY EDU REC SPORT,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,EDFI4166,KM1,INTROD THERAUPEUTIC RECR,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI4166,KM2,INTROD THERAUPEUTIC RECR,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,EDFI4169,EI1,PHY ACT IND PHY LIM,3,1,,,TBA,TBA,(P) - Presencial
C11,EDFI4199,LH1,TEACH PRACT SPEC,6,9,MTuWThF,8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C11,EDFI4199,LH2,TEACH PRACT SPEC,6,9,MTuWThF,8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C11,EDFU3001,KH1,HUMAN GROWTH DEVELOPMENT I,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,EDFU3001,LH1,HUMAN GROWTH DEVELOPMENT I,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,EDFU3001,LH2,HUMAN GROWTH DEVELOPMENT I,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,EDFU3001,LJ1,HUMAN GROWTH DEVELOPMENT I,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,EDFU3002,KJ1,HUMAN GROWTH DEVELOP II,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,EDFU3005,EL1,PERSON DEVEL GUID SEM,-,20,,,TBA,TBA,(D) - Distance
C11,EDFU3005,JI1,PERSON DEVEL GUID SEM,-,30,Th,9:00 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFU3005,JIS,PERSON DEVEL GUID SEM,-,30,Th,9:00 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,EDFU3005,KJS,PERSON DEVEL GUID SEM,-,30,Tu,10:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,EDFU3005,KM1,PERSON DEVEL GUID SEM,-,30,Tu,1:00 pm - 1:50 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,KN1,PERSON DEVEL GUID SEM,-,30,Tu,2:30 pm - 3:20 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,LI1,PERSON DEVEL GUID SEM,-,30,M,9:00 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFU3005,LJS,PERSON DEVEL GUID SEM,-,30,M,10:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,EDFU3005,LL1,PERSON DEVEL GUID SEM,-,30,M,12:00 pm - 12:50 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,LM1,PERSON DEVEL GUID SEM,-,30,M,1:00 pm - 1:50 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,LN1,PERSON DEVEL GUID SEM,-,30,M,2:30 pm - 3:20 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,MI1,PERSON DEVEL GUID SEM,-,30,W,9:00 am - 9:50 am,TBA,TBA,(D) - Distance
C11,EDFU3005,MJ1,PERSON DEVEL GUID SEM,-,30,W,10:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,EDFU3005,MKS,PERSON DEVEL GUID SEM,-,30,W,11:00 am - 11:50 am,TBA,TBA,(H) - Hybrid
C11,EDFU3005,ML1,PERSON DEVEL GUID SEM,-,30,W,12:00 pm - 12:50 pm,TBA,TBA,(D) - Distance
C11,EDFU3005,MN1,PERSON DEVEL GUID SEM,-,30,W,2:30 pm - 3:20 pm,TBA,TBA,(D) - Distance
C11,EDFU3007,KH1,SOCIAL FOUNDATIONS OF EDUC,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
